Source,Target,Weight,Type
Wezel_Hermann-und-Ulrike_1780,Pfeffel_Biographie-eines-Pudels_1789,1,undirected
Wezel_Hermann-und-Ulrike_1780,Schiller_Geisterseher_1787,1,undirected
Wezel_Hermann-und-Ulrike_1780,Schilling_Denkwuerdigkeiten_1787,3,undirected
Wezel_Hermann-und-Ulrike_1780,Schnabel_Kavalier_1738,2,undirected
Wezel_Hermann-und-Ulrike_1780,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,4,undirected
Wezel_Hermann-und-Ulrike_1780,Unger_Julchen-Gruenthal_1798,5,undirected
Wezel_Hermann-und-Ulrike_1780,Vulpius_Rinaldo-Rinaldini_1799,2,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Belphegor_1776,4,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Kakerlak_1784,3,undirected
Wezel_Kakerlak_1784,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Wezel_Kakerlak_1784,Wezel_Belphegor_1776,2,undirected
Wezel_Kakerlak_1784,Wezel_Hermann-und-Ulrike_1780,3,undirected
Wieland_Abderiten_1774,Wieland_Der-goldene-Spiegel_1772,3,undirected
Wieland_Abderiten_1774,Wieland_Don-Sylvio_1764,3,undirected
Wieland_Abderiten_1774,Wieland_Peregrinus_1788,4,undirected
Wieland_Agathon_1794,Wieland_Der-goldene-Spiegel_1772,6,undirected
Wieland_Agathon_1794,Wieland_Don-Sylvio_1764,4,undirected
Wieland_Agathon_1794,Wieland_Peregrinus_1788,5,undirected
Wieland_Der-goldene-Spiegel_1772,Haller_Usong_1771,2,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Benjamin-Noldmann_1790,3,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Josephs-von-Wurmbrands_1792,1,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Abderiten_1774,3,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Agathon_1794,6,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Peregrinus_1788,4,undirected
Wieland_Don-Sylvio_1764,Fielding_Tom-Jones_1749,1,undirected
Wieland_Don-Sylvio_1764,Wieland_Abderiten_1774,3,undirected
Wieland_Don-Sylvio_1764,Wieland_Agathon_1794,4,undirected
Wieland_Peregrinus_1788,Forster_Ansichten_1791,2,undirected
Wieland_Peregrinus_1788,Wieland_Abderiten_1774,4,undirected
Wieland_Peregrinus_1788,Wieland_Agathon_1794,5,undirected
Wieland_Peregrinus_1788,Wieland_Der-goldene-Spiegel_1772,4,undirected
Wobeser_Elisa_1795,La-Roche_Rosaliens-Briefe_1779,1,undirected
Wobeser_Elisa_1795,Liebeskind_Maria_1784,2,undirected
Wobeser_Elisa_1795,Unger_Julchen-Gruenthal_1798,3,undirected
Wolzogen_Agnes_1798,Ahlefeld_Marie-Mueller_1799,2,undirected
Wolzogen_Agnes_1798,Goethe_Lehrjahre_1795,3,undirected
Wolzogen_Agnes_1798,Huber_Seldorf_1795,2,undirected
Wolzogen_Agnes_1798,Mereau_Bluethenalter_1794,2,undirected
Wolzogen_Agnes_1798,Unger_Julchen-Gruenthal_1798,1,undirected
